6519.7 33999.4
23908.7 11497.8
25982 17348.8
7168.16 15584.6
34897.4 23355.5
7364.4 17535.9
12410.6 3462.75
8110.43 34653.1
39306.3 13994.1
467.991 44481.8
27043.8 27075.4
46591 49355
14404.9 28204.9
26622.4 49415.2
46582.2 16922.8
32037 3367.83
3597.5 29353.5
38550.4 19024.1
45709.1 14454.2
2808.11 1281.78
14767.2 49051.2
23162.8 24403.2
49079.6 27236.4
6356.56 25541.6
1322.83 46066.9
42643.5 15517.2
35595.5 15494.3
48760.8 28680.9
39725.7 44372
18070.4 44128.7
49947 7314.59
42717.2 44073.3
44603 48696.1
49569.3 45898
13715 11592.9
16312.3 13408
3711.67 2827.46
48897.5 34938.2
49719.3 2122.92
7638.17 44956.3
43829.8 28890.7
41448.7 6452.6
48960.1 21612.1
46928.2 13602.8
27726.9 44620
31926.2 548.658
18263.4 10581.9
30201.3 2261.85
6608.7 61.1684
29955.1 46478.6
8820.26 49084.4
7035.77 33131.7
32425.1 46979.3
43676.2 18226.5
42568.5 46873.5
8463.6 10231.8
15301.4 48946.8
44691.9 26083.3
13384.6 5916.5
48081.6 25760.5
11836.3 48178.1
43171.4 19159.7
17063.6 31843.5
46037.6 3831.48
47641.3 34452.5
12338.1 23524.9
8455.79 25248.5
46858.5 3975.45
7398.15 41508.1
17968.9 33448.2
24423.2 22361.7
7933.12 24.9733
19410.6 944.597
13558.5 41458.3
2711.48 24102.9
23686.8 40261.1
37346.2 18217.4
6967.96 25124.2
19345.8 18133.7
29018.1 12452
14495.1 980.703
28088.6 47081
19752.6 20049.7
6471.1 41995.4
1573.58 3508.49
32497.7 27148.8
13200.5 530.737
2766.19 47446.2
21618.7 36367.1
49995 17486.2
42985.9 30772
25747.2 1552.15
27325.8 38522.9
30822.6 6291.17
3553.5 11395.3
26769.1 2531.25
32454.2 15671.5
48107.1 37468.2
25669.7 42493.2
16885.3 26787.1
763.068 11943.4
48800.2 13238
22878.1 24042.6
5081.17 1301.79
43582.6 30740.2
34880.9 20393.7
41679.1 21608.7
12090.3 40430.3
35880.8 6135.51
31789.2 49820.9
7972.9 13821.6
29019.8 12612.2
26692.4 422.743
15312.5 13334.6
23804 11160.8
23384 37275.2
32821.3 9885.42
26406.4 30748.5
41244.1 38923.2
8470.49 29196.1
32628.9 49725
34340.7 48024.7
21930.3 30154.2
18603.8 14744.6
45573.3 11417.6
19513.9 7657.84
37959.8 31651.9
21594.9 23787.7
19462.8 33587.9
25076.2 42314.5
37234.5 20707.8
47862.5 11516.6
36028.6 42336
48775.2 20168.9
