6479.03 34090.7
23908.7 11497.8
26022.7 17440.2
7168.16 15584.6
34995.2 23376.3
7436.33 17605.4
12410.6 3462.75
8010.43 34653.1
39306.3 13994.1
467.991 44481.8
27043.8 27075.4
46591 49355
14404.9 28204.9
26622.4 49415.2
46582.2 16922.8
32037 3367.83
3597.5 29353.5
38550.4 19024.1
45709.1 14454.2
2808.11 1281.78
14767.2 49051.2
23162.8 24403.2
49079.6 27236.4
6356.56 25541.6
1322.83 46066.9
42643.5 15517.2
35595.5 15494.3
48760.8 28680.9
39725.7 44372
18070.4 44128.7
49947 7314.59
42717.2 44073.3
44689.6 48746.1
49619.3 45811.4
13715 11592.9
16312.3 13408
3711.67 2827.46
48897.5 34938.2
49719.3 2122.92
7638.17 44956.3
43829.8 28890.7
41448.7 6452.6
48960.1 21612.1
46928.2 13602.8
27726.9 44620
31926.2 548.658
18263.4 10581.9
30201.3 2261.85
6608.7 61.1684
29955.1 46478.6
8820.26 49084.4
7035.77 33131.7
32425.1 46979.3
43676.2 18226.5
42568.5 46873.5
8463.6 10231.8
15301.4 48946.8
44691.9 26083.3
13384.6 5916.5
48081.6 25760.5
11836.3 48178.1
43195.5 19256.7
17063.6 31843.5
46037.6 3831.48
47617.1 34549.5
12338.1 23524.9
8473.16 25150
46858.5 3975.45
7398.15 41508.1
17968.9 33448.2
24423.2 22361.7
7933.12 24.9733
19410.6 944.597
13558.5 41458.3
2711.48 24102.9
23686.8 40261.1
37346.2 18217.4
6967.96 25124.2
19248 18154.5
29018.1 12452
14464.2 885.597
27988.6 47081
19752.6 20049.7
6471.1 41995.4
1573.58 3508.49
32497.7 27148.8
13200.5 530.737
2766.19 47446.2
21618.7 36367.1
49995 17486.2
42985.9 30772
25839.9 1514.69
27325.8 38522.9
30822.6 6291.17
3553.5 11395.3
26769.1 2531.25
32553.2 15657.5
48107.1 37468.2
25669.7 42493.2
16885.3 26787.1
763.068 11943.4
48900.1 13234.5
22878.1 24042.6
4989.82 1342.46
43582.6 30740.2
34961.8 20452.5
41679.1 21608.7
12090.3 40430.3
35880.8 6135.51
31789.2 49820.9
7972.9 13821.6
29019.8 12612.2
26620.4 492.209
15312.5 13334.6
23804 11160.8
23421.5 37182.5
32821.3 9885.42
26375.5 30843.6
41244.1 38923.2
8383.88 29146.1
32628.9 49725
34340.7 48024.7
21930.3 30154.2
18603.8 14744.6
45573.3 11417.6
19513.9 7657.84
37959.8 31651.9
21659.2 23711.1
19462.8 33587.9
25076.2 42314.5
37234.5 20707.8
47862.5 11516.6
36028.6 42336
48775.2 20168.9
15797.8 48619.7
7145.32 14567.7
5744.59 45017.1
7032.39 30198.1
41089.9 40187.8
42014.7 22277.3
47235.1 35813.3
47592.1 22306.1
3146.92 43415.5
41450.3 44584.2
48448.8 14860.1
33666.9 30156.2
11484.5 46495.7
14200.7 11897.2
12112.1 30140.3
49152.9 11653
7132.94 23758.2
33033.2 30572.2
23081.7 36129.8
4665.04 15702.6
33243.2 49693.5
31057.1 12117.6
36096.8 42632.5
5339.67 20651.4
42303 16779.2
42865.1 43934.3
32700.8 49407.7
8375.1 29274.3
20426.4 24177.2
22494.5 14829.2
14143.2 6061.54
45034.3 18709.3
8980 21068.6
46883.1 45840
23013.1 21765.9
25146 43002.9
16164 42359.8
43491 12175.3
